code,20100201-20101231,20060201-20060630,20130101-20130331,20061201-20070228,20070701-20080131,20110601-20110630,20130701-20130930
化学制品(申万),1.0334619281317847,45.22470891218396,15.049696618242137,52.43083534783777,66.03681996332386,4.913162418903494,14.905002007155188
石油化工(申万),-23.706157823238428,36.77008169363298,16.241056567883618,25.761994946758946,25.266025519190084,3.5674358329625955,-8.198262776184851
塑料Ⅱ(申万),19.664331620381926,60.725653733027094,12.355565193147688,56.40096049719856,11.599484037407294,4.797267312382192,5.749459004568402
橡胶(申万),-11.453070442534196,18.833180500136315,11.486840039767676,43.19391634980987,37.2490135679479,4.631331275111572,15.068795839105276
钢铁Ⅱ(申万),-14.7807368900313,28.12115006159901,-5.214479664864702,60.269100055682514,42.61217355170328,2.722913811664074,7.273638361022239
金属非金属新材料(申万),85.99364927206278,42.22445385611784,-3.9912674804475246,60.47043024223049,30.348365734916527,1.2276001976644357,10.45107382988446
黄金Ⅱ(申万),29.666946282298202,,-12.243034257951734,,109.37018863136818,2.997742673266579,-3.537489711073649
稀有金属(申万),80.38621938584498,76.02810532774143,-10.903004364591729,80.24327650771208,52.825849049720915,3.757422774045538,23.066214175045552
工业金属(申万),28.18020278039093,64.02345411834341,-7.729137179005752,56.68106095682659,25.531834133313104,3.6742266128658274,14.083771274539526
通用机械(申万),27.594086486860792,51.32777250553584,7.161119502120017,65.00164989275696,22.67116578676496,4.320096232815018,15.420850948334962
仪器仪表Ⅱ(申万),14.151876490523406,28.976205640749253,10.258264616852797,39.05554630708619,14.339767745904775,2.8134214922198586,17.08689039012292
专用设备(申万),49.97684246534537,73.44824642121937,0.8381658321833907,49.0614722757831,26.985662912353735,5.672679882022091,13.359494545634053
金属制品Ⅱ(申万),49.776089790828195,,10.979066266326875,,,6.19306782596285,14.829936372676622
运输设备Ⅱ(申万),33.98042132776604,20.66454475308641,-11.941001518317051,64.59034164422843,14.63005274886462,5.3758293598050955,15.245036441316895
半导体(申万),41.738239615886094,24.663609550259412,7.531190496490181,37.65466067846555,4.297790564633486,3.056658883938135,29.39355988535921
其他电子Ⅱ(申万),64.03807703431713,35.076366797731716,17.52403012133561,30.698127340823955,11.199799237426046,4.583119478096376,15.082067259820775
元件Ⅱ(申万),23.554493184314218,36.16066383610739,8.968080665360766,53.01112664778363,23.53245463386373,5.276169666388841,29.474872513527185
光学光电子(申万),32.09060445697753,30.13246713698421,20.912758505092064,56.65004985044866,50.61232684199961,5.975363903505748,3.592451444051603
电子制造Ⅱ(申万),42.41710548729456,31.056187057533148,18.36291099188334,33.467802934799074,-22.15501286507471,9.971478567590285,17.068979459809164
汽车服务Ⅱ(申万),-20.85950476335936,35.43354402207781,1.454819904226512,44.00808801366423,8.182689589913128,-5.3190408056357,15.965409310784228
汽车零部件Ⅱ(申万),25.37007894582186,65.33140556784033,1.5439710801040452,43.59493505539274,20.70587094584766,2.1772981260443247,15.984240954867591
汽车整车(申万),-1.6185339497365114,56.03483121412649,1.6367462523706688,77.55601779931014,23.26107982663672,6.102808265917936,13.578358167057791
计算机设备Ⅱ(申万),18.51093517760183,20.298813918437773,15.745404411764707,60.20694558790509,20.427606962091517,1.492881700085369,34.980574855318935
通信设备(申万),6.831205187533929,6.6891334491776755,13.56146747303395,38.061777192212,25.962415007234306,3.231158568864667,27.448129448914415
白色家电(申万),22.347434770522966,36.76995621421355,7.114259392358679,55.96559765601643,37.91368635962973,5.74154075030755,12.74189734930895
视听器材(申万),-22.954722712532327,18.38354151359296,15.482135002975351,42.70776504819056,14.025365558760194,6.1072832472063965,19.70282089972124
饮料制造(申万),23.37079900872565,93.8440622233464,-17.274650292160988,42.8731182795699,36.22688216085068,4.642432292388876,-10.684600696394487
食品加工(申万),32.40568650135893,54.176195663022874,34.3024041871862,25.860614778484493,-4.173806686189085,-0.640742886195067,38.54210993358438
纺织制造(申万),6.683432057244709,42.5816214823878,7.389041264543139,66.36490833642267,2.5087547807271404,1.9869793335836272,14.03703917716399
服装家纺(申万),13.606547283568805,25.819564876040268,-2.695085773249062,73.74039170264295,0.7195365446666102,3.9684650804424626,24.369598002172978
包装印刷Ⅱ(申万),2.194947921651891,25.212425972767072,3.6460576957028534,60.172510335132316,26.52963034999538,1.9594530369485108,27.82443475988332
家用轻工(申万),12.97424847315125,55.962884496768496,5.373750391863186,49.85281277285765,1.8920736368390978,5.1581030292567,27.970283203306813
造纸Ⅱ(申万),-1.0603498094021169,30.012535842423006,13.716522730131953,58.112830228397016,42.14141535865996,-0.0806098955232537,12.502023933938776
化学制药(申万),26.74018118790653,39.866515334698605,17.599117513464414,54.54634042628585,33.54772847105105,2.8837137421239722,22.921610935625324
生物制品Ⅱ(申万),16.07369452431051,32.51161969759369,28.756766077399433,57.016447588654074,36.28871958453062,1.9299966204350927,14.8235602034662
医疗器械Ⅱ(申万),50.28843946119699,37.70357806976317,18.6392155040201,55.316544507307185,25.84023282248897,1.924642466329174,36.65807557031988
医药商业Ⅱ(申万),22.51087940290366,48.13333333333334,12.578605531420717,41.60791589363018,17.599029196435033,-2.641938718996517,28.317080629268474
中药Ⅱ(申万),36.436746926334315,49.30190414738953,26.537344769052098,52.27653379370765,15.992321323095094,0.6569185645272535,11.890144103119926
医疗服务Ⅱ(申万),46.006332821161465,,10.273604326051554,,12.467068497525148,-1.7313008928436457,38.34970733981389
电力(申万),-10.11732140956031,25.094874637557552,6.360984164994354,56.16346476309106,15.491817435986022,-2.582662306728156,4.235884932404144
环保工程及服务Ⅱ(申万),23.800409728572536,20.664444683367368,15.37315239262318,56.14650514206032,8.491683112489445,3.4853733154661226,9.663322097671866
燃气Ⅱ(申万),9.327233724727302,79.1481568559514,7.277790268487805,63.38006839893491,64.69772852336601,-3.0683502620803216,-7.459637319589419
水务Ⅱ(申万),7.925072046109505,12.507024929220512,34.139371169113474,35.23907003947944,23.578938903520207,0.7243816254417057,7.681242104405217
港口Ⅱ(申万),-23.784042516656367,45.07073175388023,0.8470459417362131,53.40996848786117,-5.759855057401541,1.8534923146154014,38.207520942990605
公交Ⅱ(申万),-24.2807334114175,36.53508608133846,7.121384583953527,54.98562748506806,-2.5735840135301835,-0.7101455431512971,35.63132735963941
航空运输Ⅱ(申万),33.29733216329531,26.229113787005744,-4.781194339996042,48.862915033896726,91.21881881881879,0.6182307189067204,1.962040916933705
机场Ⅱ(申万),-25.01593801115478,21.518252502732782,5.623195276472859,49.64073892517567,-5.677752656067236,-2.847089689008009,21.351565915732795
高速公路Ⅱ(申万),-19.13764055158036,32.301995520489825,-0.4064027315098029,37.25812619502869,16.712449225730186,-6.408899437637661,15.572345603636162
航运Ⅱ(申万),-20.744063177133,20.007931000297408,-1.7176260699576673,43.57481877531932,49.23892549357684,-3.019174290431381,26.235854675402038
铁路运输Ⅱ(申万),-13.465272080940661,39.73759595233075,5.722420499659142,40.36094408448123,26.347158911829595,-1.273096985235611,22.606312541022323
物流Ⅱ(申万),1.3900286963284936,82.04060185066517,-0.22765986385746562,38.820641784113995,19.01917302407503,4.089939542150667,35.86727091069668
房地产开发Ⅱ(申万),-13.043490266464165,35.122632563622844,-7.8006754596201215,28.225512018749477,23.808743984141856,7.4613323000419784,6.6166855548775105
园区开发Ⅱ(申万),-17.384198449669654,6.7190610377187765,-4.622874603429872,29.102325090576507,-0.3738303015485611,0.051193635513069324,62.71869647102937
多元金融Ⅱ(申万),-18.00649707174231,75.21734835012843,-0.6019598693420392,72.67354848612764,24.954403410741065,-1.9648301084808972,42.66657745736771
银行Ⅱ(申万),-13.268042962642435,17.128437664117623,3.707592787046754,38.03863509177074,20.952989139957868,-5.441759198780749,6.9128273869927925
券商Ⅱ(申万),-32.43205916056109,113.08332290754409,-3.4467747531152115,100.36467808376726,26.716552830996033,2.350406382661019,16.129504055311795
保险Ⅱ(申万),-6.051271717069939,,-12.337019893289991,-20.28852025748581,0.3061513933311888,-0.33468925390042203,3.200888216951725
贸易Ⅱ(申万),12.446755947293365,65.93737942466811,3.8630707975612744,77.91710151248463,45.12581585639375,2.4909581783913115,29.984327950835564
一般零售(申万),13.446282648003894,78.0018088964818,-2.071546145797931,39.02264064250851,9.432757458583119,-0.754150821299715,25.715346728168264
专业零售(申万),-1.8053840271515909,106.17916109922353,-1.3334533980457697,71.25682836786682,23.452077692356134,1.9715799458814853,107.01728638835894
商业物业经营(申万),16.015244100630554,,-0.46340802090265587,,-0.08074446395768264,0.9641718575859493,23.056310629581446
餐饮Ⅱ(申万),11.686332734234606,64.76732322271603,-3.677309007981755,0.0,49.02092158727414,9.243122999294684,27.904702121136914
景点(申万),18.790220579037342,21.737529035055925,8.640718680842397,4.718872556210818,24.081599327773407,2.8040987326338307,19.257144890551746
酒店Ⅱ(申万),-2.1999462916030166,43.138151875571815,2.6272833268558227,63.733320105163926,8.14734186486541,-3.0455764585943568,40.29597912033947
旅游综合Ⅱ(申万),4.223676111883634,51.34405775768409,9.668481483477986,48.554432885718036,14.242174803182861,0.5696319033665409,41.850355692427165
其他休闲服务Ⅱ(申万),,,,,,,
计算机应用(申万),19.44958733255362,32.776692130040864,12.612943204713666,51.62773933102653,34.088096618054784,4.201754979116057,39.237404047452905
通信运营Ⅱ(申万),-23.055915409124328,1.178333470428572,4.203105294713549,67.8500339554598,92.39784887091109,-7.119593901659305,9.42514560798764
综合Ⅱ(申万),17.51214571423667,41.97583081570997,10.231868801595656,61.80569049271338,2.9988686286898103,3.925829633808342,20.626351418194133
水泥制造Ⅱ(申万),27.724327830161055,52.338273379344,-7.864082041850451,59.93607846003572,17.760341724590557,12.075145182502256,7.795566744684623
玻璃制造Ⅱ(申万),22.33548578051485,43.852496314228006,-0.3323791633885853,51.43616909018003,46.3672956693026,3.6623243612559087,0.6928464736990936
其他建材Ⅱ(申万),0.17553054314640715,20.272518668632756,-0.03226468776582614,47.03752980029581,2.66039416258006,11.225741565800051,12.925073863571201
房屋建设Ⅱ(申万),,,-10.809810707138102,,,,0.7776059503759702
装修装饰Ⅱ(申万),203.6170679183484,,-11.208775880278177,30.101102087089025,28.085234623838073,4.916576400551342,-14.735318214872972
基础建设(申万),,,-6.550854801859285,,,,12.968261138717384
专业工程(申万),,,0.9288076249756694,,,,-2.49622953834836
园林工程Ⅱ(申万),233.3826088344694,,18.427605436395233,,,0.5411253736102406,-9.247762236018641
电机Ⅱ(申万),37.924869918838496,36.28308058281296,13.449160222912138,82.26024416500609,31.107548808134624,-0.3956448755012665,13.426289302368533
电气自动化设备(申万),73.06226832774672,57.72102299804083,2.0844720103292635,33.03205476243705,39.96483295654358,4.534532985455941,11.489193130321041
电源设备(申万),21.679992105684033,45.796875593903216,7.102209022458972,55.08431411334189,17.993867844813003,-1.4097346845630465,24.425458734823625
高低压设备(申万),1.0152267137222726,58.21610470740435,8.668689241208316,46.785336574779905,49.62199166466539,-1.3480578680379107,21.68228779186496
航天装备Ⅱ(申万),33.32822270393181,,26.27500788235364,,23.86339552174683,12.82816697827145,13.02503477051462
航空装备Ⅱ(申万),19.641589525903957,113.99961899318951,26.416879304771946,43.4735988266145,19.47369292407537,12.872673716544458,9.744612549550503
地面兵装Ⅱ(申万),32.40032242960187,16.18482348753347,27.38835044486876,56.63292488012785,33.95166094066822,2.9968887449631776,13.19783579984859
船舶制造Ⅱ(申万),17.977783147704727,,-4.038979297416989,,59.05708742011855,20.913545014300784,26.54456240813492
营销传播(申万),,,43.68659903897492,,,,61.34610516091365
互联网传媒(申万),-2.3997473950110537,-21.40503349628825,25.407472417251764,20.997206103589082,28.410811347447318,0.4068148309943842,67.46556845800701
文化传媒(申万),-13.46631039826055,44.34941697709789,6.410799993216076,34.71705699065233,10.647192777012782,-0.9897908944811351,73.53374422573766
其他交运设备Ⅱ(申万),5.923244547697526,42.38030458873885,0.728582866293026,65.39423535016675,17.184940175320087,0.32133854123381766,6.873837852290254
