code,20160801-20161031,20100101-20100131,20130401-20130630,20121001-20121231,20110101-20110531,20150501-20160131,20170201-20171231
服装家纺(申万),6.388798993716827,-1.0386347764545056,-18.257434667055495,-1.875043506325036,-9.099095343310948,-21.514545741490878,-21.363271227489623
包装印刷Ⅱ(申万),1.9836799518788029,-6.729700117680482,-3.536874523056799,2.573667893257614,-5.944033615591904,-28.063040509786074,-21.978176184649236
家用轻工(申万),7.2471297368077225,-0.037661299380897795,-11.233234440982741,5.344463810659583,-11.890288495854806,-16.076566139110437,-9.759996609009736
造纸Ⅱ(申万),11.200160864069852,-3.6675553376438907,-11.577207413577684,12.303345107001862,1.7072399620613243,-29.506223093056626,2.538169585094452
化学制药(申万),6.585015854306286,-1.6758795018261052,-7.837247285247639,2.628340365682136,-15.61493820394021,-23.01327074357871,11.600965742700664
生物制品Ⅱ(申万),2.3439597430937598,-0.5609488852897804,2.33516843432211,0.6105908664054249,-16.469057898815453,-20.35150996689903,16.89229249011859
医疗器械Ⅱ(申万),6.600326274490165,-3.6301865570158243,8.37015622306836,2.566424832924974,-15.941461613624996,-33.74798941080176,-3.65015262432804
医药商业Ⅱ(申万),5.049405116839711,8.269661352763347,-10.043020776819223,-4.496459028245614,-18.869062558190375,-28.6584295674177,0.025803427742299156
中药Ⅱ(申万),0.9894855679103642,4.429656373172097,-2.9387520232713626,-2.039208821984939,-13.096119425363828,-30.282191617774114,-1.894921073003264
医疗服务Ⅱ(申万),4.201558319700238,-9.249957629077233,21.027702123806268,-2.4077961019490224,-23.02871030384782,-24.10681789326675,11.12620196480021
电力(申万),3.3194918447921884,-5.745008790308992,-12.861695549460139,9.57892402646201,2.4371408131067307,-36.32284949141958,-8.777028042234091
环保工程及服务Ⅱ(申万),10.163870056851177,-1.5589345652219366,0.36912949692173846,3.2546805070647,-9.413435331302544,-28.486152295676103,-1.0511233703945133
燃气Ⅱ(申万),7.826571124237436,-14.129476229628912,0.9817512591172806,13.309149194201119,-16.531919330334542,-45.52168139439489,-12.030791072119285
水务Ⅱ(申万),11.227064065802406,-5.168372001685562,0.9266380682495967,6.532152365950994,-16.287585043531095,-46.41675543580425,0.32591250323583676
港口Ⅱ(申万),-0.4576757842015611,-3.6702995416002526,-17.488693231996155,4.558079535605586,-0.4922820426888519,-43.74933275129476,10.826686097049642
公交Ⅱ(申万),-0.015326100565127287,5.413341277980521,-10.058033403264044,3.2633920229534485,-7.059515990683007,-23.11115884599658,-26.844909096825486
航空运输Ⅱ(申万),-10.164549979958004,4.489811912225705,-20.94956645990973,13.470877192982456,-22.593459521505256,-39.86961338452506,21.34306283658425
机场Ⅱ(申万),-1.2705966752299402,3.9977419880355747,-11.340290316328506,5.074153741650633,2.589976291344387,-14.84613457661167,48.7736777304409
高速公路Ⅱ(申万),4.801671979416389,3.1532751801484737,-10.55497826960855,6.715840386940752,-6.531428000399719,-35.98821470768586,-1.7596018678601943
航运Ⅱ(申万),4.667977931170975,-4.462777779895788,-22.18445852000619,7.907348242811496,-7.595676013151209,-53.57878756614147,-9.132162101081242
铁路运输Ⅱ(申万),10.132171645329535,-5.019771315035937,-17.650015172204526,16.824192169401407,7.227668802287823,-51.89783363789808,18.2361292792649
物流Ⅱ(申万),3.8520022148858635,-4.956718563606888,-4.814162049524318,15.454705207153241,-2.6525381361872546,-26.2077070354918,-9.74276871632057
房地产开发Ⅱ(申万),11.854451521639708,-12.746293253407991,-5.277882373147835,22.581548316771062,-1.6585533147250198,-24.095406740751322,2.9936490226790013
园区开发Ⅱ(申万),3.3776239392585783,-8.028636091496233,-10.064074068396767,14.647044526948317,-5.0305959931822635,-30.822021483055195,-12.918247193192933
多元金融Ⅱ(申万),13.437686206065935,-10.047988673685248,-6.444924338450453,1.0610705022400468,8.177227197901837,-40.96555184217128,-16.487677469248396
银行Ⅱ(申万),3.020626011941707,-10.646268553273286,-11.720979845581391,26.99589516199843,8.092969838460661,-23.182242780440166,8.57199901067105
券商Ⅱ(申万),4.802067204780269,-9.225891979384926,-13.93574876241872,7.858578010186701,-5.130908700870018,-53.36833035365209,-12.180250903879164
保险Ⅱ(申万),7.042846061817176,-14.539997293739926,-14.685906608355669,9.823628708356779,-10.734039130368178,-33.27707480812385,75.37269974376892
贸易Ⅱ(申万),8.819906782799336,-6.450333853244771,-14.960811502879611,-1.0806419850334703,2.203058751010012,-39.362148650920645,-17.075220124979353
一般零售(申万),5.1405120810208205,-0.5573444518587767,-12.955899515816771,-2.742274188530547,-10.434749814909283,-33.416366334534665,-6.884119562354396
专业零售(申万),2.1541479231612204,-7.774182255957518,-16.237253094180414,-3.273221761040934,-9.653450644270478,-22.513757072091877,-3.884771508159446
商业物业经营(申万),8.7533176964385,-3.3920791301958464,-3.886728907159309,3.710615453441557,-18.929349386788818,-40.933200767647804,-27.503477540009268
餐饮Ⅱ(申万),30.298907993428625,-4.5623193810012115,-18.909736608464044,0.7235557597335518,-19.402658737099888,-27.42007633632133,-21.496388230918317
景点(申万),6.963437758619295,5.479994303235425,-20.729542565044888,-6.048173146925628,-14.180242101286723,-17.14285464821347,-15.865965662886527
酒店Ⅱ(申万),8.431882035367334,5.829118505131059,-8.49099952031105,-4.4550509226480735,-9.940750211299932,-24.427268333611817,-16.042259726175946
旅游综合Ⅱ(申万),4.537632226149624,1.609839710923744,-8.86377712021863,-2.545756372270902,-12.070044050936346,-14.706258030099251,11.054799547480854
其他休闲服务Ⅱ(申万),,,,,,,63.06800000000001
计算机应用(申万),4.252562264351334,4.666157841524088,10.13046579115635,-3.5783191246470225,-23.78836289254822,-35.986201918069035,-13.779064416871078
通信运营Ⅱ(申万),17.041726706931982,-3.6390504595203765,-10.977077629194609,-4.843501013161267,6.046141244994541,-54.391944913092956,-5.772443681055972
综合Ⅱ(申万),12.341312429035822,-1.0705147075473875,-11.08779513212621,3.810427630632973,-0.730925806891447,-23.71647989201722,-17.480352535902288
水泥制造Ⅱ(申万),18.55052477209076,-10.12478956228956,-21.528488745980713,12.478940072510136,11.653107091920356,-45.71650897186294,19.408769232872803
玻璃制造Ⅱ(申万),11.124761830144681,1.7164906507372901,1.9068188830607902,7.7135199145395905,-10.420354671259545,-23.072548704774142,-9.872605785349965
其他建材Ⅱ(申万),15.950128109427641,2.7902243809002636,-4.04355671615515,9.936193282357841,-13.57576663510992,-25.32995353022347,-0.07372254718022164
房屋建设Ⅱ(申万),24.413972452743195,,-6.667406840373746,22.09248312154397,,-53.34667615887814,-1.9083393382281377
装修装饰Ⅱ(申万),12.62500117371994,-5.376121042035253,16.964816722436527,16.329016652043336,-28.05051560402969,-38.83316605607203,-10.534354741444297
基础建设(申万),15.900898671975217,,-16.01821017577878,15.0327389718377,,-54.48170629877104,-11.245202210385907
专业工程(申万),10.003100081821836,,-6.442509550194442,9.733191035218791,,-45.48650810106335,1.0274585779936674
园林工程Ⅱ(申万),17.56033994515569,25.811919806223838,-3.2149725685471586,6.3825737297310114,-38.12689683969388,-19.90817336918035,6.051010174492122
电机Ⅱ(申万),2.551991937468845,1.0661756216952645,3.0791928421854298,-2.384896284305249,-11.190435765664663,-15.258955360512338,-6.802379309896001
电气自动化设备(申万),3.18844939088585,5.257282006597386,13.607812251453954,2.9454216307459147,-21.34495306267138,-31.310237918716723,-9.072955021934082
电源设备(申万),0.646488703182424,-0.7477296240300135,-2.8735003803572856,-1.6959032815875519,-21.982162365723703,-38.049054453476984,-0.6529735391747837
高低压设备(申万),6.252771923079559,-6.726292286171509,-3.560353393593163,0.21216707912297128,-13.318314205934612,-28.325545135519235,-11.78992672273662
航天装备Ⅱ(申万),-2.259619921850986,4.262702277310515,-8.543350395379356,3.126361187968185,-21.177569531303895,-27.01065965822541,-19.84175713639339
航空装备Ⅱ(申万),2.9626229015181638,-4.378826705267902,-8.178138830049287,8.206701623084879,-7.81874638788862,-34.557218628541165,-26.27184851181341
地面兵装Ⅱ(申万),-4.6498252541857354,-1.9411945902277683,-1.1220618344866984,4.584440376121601,-18.09425004868287,-31.150125741525624,-11.464158482827147
船舶制造Ⅱ(申万),-2.3222113065416883,-8.108617319422518,-12.376533900212106,1.8626505798553072,-1.6950730538624947,-53.90431469629468,-19.431377855057775
营销传播(申万),-0.3551346099410102,,19.864375290292614,5.743038206941309,,-29.72743058282754,-17.1110988487988
互联网传媒(申万),-0.5993943913406907,4.7219099265921605,48.08297925518621,-0.5455282271891293,-21.005068478378085,-35.69304984813293,-20.04336178268018
文化传媒(申万),3.1170892919383686,10.774109293377965,27.31353829643679,-4.087774090702057,-12.17918386659922,-36.09882368360693,-23.604055444520466
其他交运设备Ⅱ(申万),12.178230149095782,0.6191258546957012,-6.5677268443344206,9.599859599859585,-18.165125136017412,-30.65756943773048,-24.553361642501358
